qid,dataset,question,predicted,ground_truth,soft_score,is_exact,is_hallucination,latency_s,model_calls,q_type,pass2_fired,pass3_fired,condition
sci_64,scienceqa,Think about the magnetic force between the magnets in each pair. Which of the following statements is true?,C,The strength of the magnetic force is the same in both pairs.,0.0,False,False,0.13723457604646683,1,mchoice,False,False,no_consistency
sci_65,scienceqa,What is the capital of Alaska?,D,Juneau,1.0,True,False,0.13723457604646683,1,simple,False,False,no_consistency
sci_66,scienceqa,What is the capital of Arizona?,B,Phoenix,1.0,True,False,0.13723457604646683,1,simple,False,False,no_consistency
sci_67,scienceqa,What is the capital of Colorado?,B,Denver,1.0,True,False,0.13723457604646683,1,simple,False,False,no_consistency
sci_68,scienceqa,Which property do these three objects have in common?,C,sweet,1.0,True,False,0.13723457604646683,1,simple,False,False,no_consistency
sci_69,scienceqa,Is malachite a mineral?,yes,yes,1.0,True,False,0.13723457604646683,2,simple,True,False,no_consistency
sci_70,scienceqa,"Is the following statement about our solar system true or false?
75% of the planets are made mainly of rock.",false,false,1.0,True,False,0.13723457604646683,1,verification,False,False,no_consistency
sci_71,scienceqa,Which property do these three objects have in common?,They are all made of metal,opaque,0.0,False,True,0.13723457604646683,2,simple,True,False,no_consistency
sci_72,scienceqa,Does this passage describe the weather or the climate?,B,climate,0.0,False,True,0.13723457604646683,1,simple,False,False,no_consistency
sci_73,scienceqa,Which solution has a higher concentration of yellow particles?,Solution A,Solution B,0.0,False,False,0.13723457604646683,1,math,False,False,no_consistency
sci_74,scienceqa,Which of these states is farthest west?,D,Mississippi,0.0,False,True,0.13723457604646683,2,mchoice,True,False,no_consistency
sci_75,scienceqa,Which solution has a higher concentration of yellow particles?,solution b,Solution A,0.0,False,False,0.13723457604646683,1,math,False,False,no_consistency
sci_76,scienceqa,What is the capital of Oregon?,C,Salem,1.0,True,False,0.13723457604646683,1,simple,False,False,no_consistency
sci_77,scienceqa,What is the capital of Oregon?,C,Salem,1.0,True,False,0.13723457604646683,1,simple,False,False,no_consistency
sci_78,scienceqa,Which of these states is farthest north?,D,Oregon,0.0,False,True,0.13723457604646683,1,mchoice,False,False,no_consistency
sci_79,scienceqa,Which better describes the Kaeng Krachan National Park ecosystem?,It has a rainy season and a dry season It also has soil that is rich in nutrients,It has year-round warm temperatures. It also has many different types of organisms.,0.0,False,False,0.13723457604646683,1,comparison,False,False,no_consistency
sci_80,scienceqa,Which animal's feet are also adapted for swimming?,B,lava gull,1.0,True,False,0.13723457604646683,1,simple,False,False,no_consistency
sci_81,scienceqa,What evidence of a wildfire does this picture show?,a burned area with a few acacia trees,There is white ash on the ground.,0.0,False,True,0.13723457604646683,2,simple,True,False,no_consistency
sci_82,scienceqa,Is granodiorite a mineral?,Yes,no,0.0,False,True,0.13723457604646683,2,simple,True,False,no_consistency
sci_83,scienceqa,Select the organism in the same species as the black-headed gull.,B,Chroicocephalus ridibundus,0.0,False,False,0.13723457604646683,1,mchoice,False,False,no_consistency
sci_84,scienceqa,Identify the question that Cooper's experiment can best answer.,B,Can pennies hold more drops of pure water or water mixed with hand soap?,1.0,True,False,0.13723457604646683,1,simple,False,False,no_consistency
sci_85,scienceqa,Compare the average kinetic energies of the particles in each sample. Which sample has the higher temperature?,sample a,sample B,0.0,False,False,0.13723457604646683,1,math,False,False,no_consistency
sci_86,scienceqa,Does this passage describe the weather or the climate?,B,climate,1.0,True,False,0.13723457604646683,1,simple,False,False,no_consistency
sci_87,scienceqa,Select the organism in the same species as the marbled salamander.,C,Ambystoma opacum,1.0,True,False,0.13723457604646683,1,mchoice,False,False,no_consistency
sci_88,scienceqa,Which animal's skin is better adapted as a warning sign to ward off predators?,queen conch,flamboyant cuttlefish,0.0,False,True,0.13723457604646683,1,text_reading,False,False,no_consistency
sci_89,scienceqa,"During this time, thermal energy was transferred from () to ().",B,each pizza . . . the surroundings,1.0,True,False,0.13723457604646683,1,simple,False,False,no_consistency
sci_90,scienceqa,Which property matches this object?,B,flexible,1.0,True,False,0.13723457604646683,1,simple,False,False,no_consistency
sci_91,scienceqa,What is the name of the colony shown?,new hampshire,New Hampshire,1.0,True,False,0.13723457604646683,2,simple,True,False,no_consistency
sci_92,scienceqa,Will these magnets attract or repel each other?,B,repel,0.0,False,True,0.13723457604646683,1,simple,False,False,no_consistency
sci_93,scienceqa,Identify the question that Jen's experiment can best answer.,B,Do radishes grown under bright light get bigger than radishes grown under dim light?,0.0,False,False,0.13723457604646683,1,simple,False,False,no_consistency
sci_94,scienceqa,What location was involved in the triangular trade?,B,Great Britain,1.0,True,False,0.13723457604646683,1,simple,False,False,no_consistency
sci_95,scienceqa,What is the name of the colony shown?,C,New Hampshire,1.0,True,False,0.13723457604646683,1,simple,False,False,no_consistency
sci_96,scienceqa,Is gypsum a mineral?,yes,yes,1.0,True,False,0.13723457604646683,1,math,False,False,no_consistency
sci_97,scienceqa,Which of the following fossils is younger? Select the more likely answer.,B,crocodile egg,0.0,False,True,0.13723457604646683,1,mchoice,False,False,no_consistency
sci_98,scienceqa,What is the probability that a cow produced by this cross will be homozygous dominant for the coat pattern gene?,C,0/4,0.0,False,True,0.13723457604646683,1,simple,False,False,no_consistency
sci_99,scienceqa,What is the capital of Wisconsin?,B,Madison,1.0,True,False,0.13723457604646683,1,simple,False,False,no_consistency
sci_100,scienceqa,What is the capital of Georgia?,B,Atlanta,1.0,True,False,0.13723457604646683,1,simple,False,False,no_consistency
sci_101,scienceqa,Select the organism in the same species as the axolotl.,C,Ambystoma mexicanum,0.0,False,False,0.13723457604646683,1,mchoice,False,False,no_consistency
sci_102,scienceqa,Identify the question that Tamir's experiment can best answer.,B,Do more bacteria grow in liquid with cinnamon than in liquid without cinnamon?,0.0,False,False,0.13723457604646683,1,simple,False,False,no_consistency
sci_103,scienceqa,Identify the question that Maria and Desmond's experiment can best answer.,B,Does Maria's snowboard slide down a hill in less time when it has a layer of wax or when it does not have a layer of wax?,1.0,True,False,0.13723457604646683,1,simple,False,False,no_consistency
sci_104,scienceqa,Which air temperature was measured within the outlined area shown?,C,32°C,0.0,False,True,0.13723457604646683,1,simple,False,False,no_consistency
sci_105,scienceqa,Will these magnets attract or repel each other?,A,repel,0.0,False,True,0.13723457604646683,2,simple,True,False,no_consistency
sci_106,scienceqa,"Is the air inside a balloon a solid, a liquid, or a gas?",B,a gas,1.0,True,False,0.13723457604646683,1,simple,False,False,no_consistency
sci_107,scienceqa,Think about the magnetic force between the magnets in each pair. Which of the following statements is true?,C,The magnitude of the magnetic force is the same in both pairs.,0.0,False,False,0.13723457604646683,1,mchoice,False,False,no_consistency
sci_108,scienceqa,What is the capital of Pennsylvania?,philadelphia,Harrisburg,0.0,False,True,0.13723457604646683,2,simple,True,False,no_consistency
sci_109,scienceqa,Which of these states is farthest east?,B,New Hampshire,0.0,False,False,0.13723457604646683,1,mchoice,False,False,no_consistency
sci_110,scienceqa,What evidence of erosion does this picture show?,B,There is a canyon with steep walls.,1.0,True,False,0.13723457604646683,1,simple,False,False,no_consistency
sci_111,scienceqa,Think about the magnetic force between the magnets in each pair. Which of the following statements is true?,C,The magnetic force is weaker in Pair 2.,0.0,False,False,0.13723457604646683,1,mchoice,False,False,no_consistency
sci_112,scienceqa,Which is this organism's common name?,B,necklace sea star,1.0,True,False,0.12394450232386589,1,simple,False,False,no_consistency
sci_113,scienceqa,Which month has the lowest average precipitation in London?,july,July,1.0,True,False,0.12394450232386589,1,math,False,False,no_consistency
sci_114,scienceqa,Compare the average kinetic energies of the particles in each sample. Which sample has the higher temperature?,sample b,sample B,1.0,True,False,0.12394450232386589,1,math,False,False,no_consistency
sci_115,scienceqa,Which of these states is farthest east?,D,Michigan,0.0,False,True,0.12394450232386589,1,mchoice,False,False,no_consistency
sci_116,scienceqa,Select the organism in the same species as the European nightjar.,C,Caprimulgus europaeus,0.0,False,True,0.12394450232386589,1,mchoice,False,False,no_consistency
sci_117,scienceqa,Which animal's skin is better adapted to hurt an attacking predator?,flamboyant cuttlefish,porcupine,0.0,False,True,0.12394450232386589,1,comparison,False,False,no_consistency
sci_118,scienceqa,Which animal's neck is also adapted for reaching high branches?,gazelle,chital,0.0,False,True,0.12394450232386589,2,simple,True,False,no_consistency
sci_119,scienceqa,Which ocean is highlighted?,C,the Arctic Ocean,0.0,False,False,0.12394450232386589,1,simple,False,False,no_consistency
sci_120,scienceqa,Think about the magnetic force between the magnets in each pair. Which of the following statements is true?,C,The magnitude of the magnetic force is the same in both pairs.,1.0,True,False,0.12394450232386589,2,mchoice,True,False,no_consistency
sci_121,scienceqa,What is the capital of Oregon?,B,Salem,1.0,True,False,0.12394450232386589,1,simple,False,False,no_consistency
sci_122,scienceqa,Which property matches this object?,A,sweet,0.0,False,True,0.12394450232386589,2,simple,True,False,no_consistency
sci_123,scienceqa,Which of these states is farthest west?,D,Georgia,0.0,False,True,0.12394450232386589,1,mchoice,False,False,no_consistency
sci_124,scienceqa,Which country is highlighted?,4,Saint Lucia,0.0,False,True,0.12394450232386589,1,math,False,False,no_consistency
sci_125,scienceqa,Which animal's limbs are also adapted for climbing trees?,red-handed tamarin,chimpanzee,0.0,False,True,0.12394450232386589,1,simple,False,False,no_consistency
sci_126,scienceqa,What is the capital of Montana?,D,Helena,1.0,True,False,0.12394450232386589,1,simple,False,False,no_consistency
sci_127,scienceqa,Think about the magnetic force between the magnets in each pair. Which of the following statements is true?,B,The magnitude of the magnetic force is greater in Pair 1.,0.0,False,False,0.12394450232386589,2,mchoice,True,False,no_consistency
sci_128,scienceqa,Does this passage describe the weather or the climate?,B,climate,1.0,True,False,0.12394450232386589,1,simple,False,False,no_consistency
sci_129,scienceqa,Look at the models of molecules below. Select the elementary substance.,carbon tetrachloride,chlorine,0.0,False,True,0.12394450232386589,2,mchoice,True,False,no_consistency
sci_130,scienceqa,What is the capital of Alabama?,D,Montgomery,1.0,True,False,0.12394450232386589,1,simple,False,False,no_consistency
sci_131,scienceqa,Which of the following could Shawn's test show?,A,how steady a parachute with a 1 m vent was at 200 km per hour,0.0,False,True,0.12394450232386589,2,mchoice,True,False,no_consistency
sci_132,scienceqa,"Complete the statement.
Methane is ().",a compound |,a compound,1.0,True,False,0.12394450232386589,1,verification,False,False,no_consistency
sci_133,scienceqa,Think about the magnetic force between the magnets in each pair. Which of the following statements is true?,C,The magnetic force is stronger in Pair 2.,0.0,False,False,0.12394450232386589,2,mchoice,True,False,no_consistency
sci_134,scienceqa,Which continent is highlighted?,C,South America,0.0,False,False,0.12394450232386589,1,simple,False,False,no_consistency
sci_135,scienceqa,Which bird's beak is also adapted to get nectar out of long flowers?,hummingbird,violet sabrewing,0.0,False,True,0.12394450232386589,1,comparison,False,False,no_consistency
sci_136,scienceqa,What is the capital of Washington?,B,Olympia,1.0,True,False,0.12394450232386589,1,simple,False,False,no_consistency
sci_137,scienceqa,Is dolerite a mineral?,Yes,no,0.0,False,True,0.12394450232386589,2,simple,True,False,no_consistency
sci_138,scienceqa,Select the organism in the same genus as the North American beaver.,B,Castor canadensis,1.0,True,False,0.12394450232386589,1,mchoice,False,False,no_consistency
sci_139,scienceqa,Select the organism in the same species as the agile wallaby.,B,Macropus agilis,1.0,True,False,0.12394450232386589,1,mchoice,False,False,no_consistency
sci_140,scienceqa,Which ocean is highlighted?,D,the Indian Ocean,0.0,False,False,0.12394450232386589,1,simple,False,False,no_consistency
sci_141,scienceqa,Which colony was Middle Colonies?,b,Pennsylvania,0.0,False,True,0.12394450232386589,2,simple,True,False,no_consistency
sci_142,scienceqa,Which property matches this object?,A,flexible,0.0,False,True,0.12394450232386589,2,simple,True,False,no_consistency
sci_143,scienceqa,What is the capital of New Hampshire?,"Concord, new hampshire",Concord,0.0,False,False,0.12394450232386589,2,simple,True,False,no_consistency
sci_144,scienceqa,"Complete the sentence.
The bee hummingbird is the () hummingbird.",C,smallest,1.0,True,False,0.12394450232386589,1,simple,False,False,no_consistency
sci_145,scienceqa,Can Lithops bromfieldii cells make their own food?,B,yes,1.0,True,False,0.12394450232386589,1,simple,False,False,no_consistency
sci_146,scienceqa,Identify the question that Evelyn's experiment can best answer.,b,Do circuits that include iron produce dimmer light than circuits that include copper?,1.0,True,False,0.12394450232386589,2,simple,True,False,no_consistency
sci_147,scienceqa,Think about the magnetic force between the magnets in each pair. Which of the following statements is true?,B,The magnetic force is weaker in Pair 1.,0.0,False,False,0.12394450232386589,1,mchoice,False,False,no_consistency
sci_148,scienceqa,Which continent is highlighted?,C,Africa,1.0,True,False,0.12394450232386589,1,simple,False,False,no_consistency
sci_149,scienceqa,Which country is highlighted?,4,Palau,0.0,False,True,0.12394450232386589,1,math,False,False,no_consistency
sci_150,scienceqa,Which solution has a higher concentration of yellow particles?,Solution A,Solution A,1.0,True,False,0.12394450232386589,1,math,False,False,no_consistency
sci_151,scienceqa,Which i in column 1?,D,the park,1.0,True,False,0.12394450232386589,1,simple,False,False,no_consistency
sci_152,scienceqa,Which of these states is farthest east?,C,Oklahoma,1.0,True,False,0.12394450232386589,1,mchoice,False,False,no_consistency
sci_153,scienceqa,What can Lacey and Martin trade to each get what they want?,D,Lacey can trade her tomatoes for Martin's broccoli.,1.0,True,False,0.12394450232386589,1,simple,False,False,no_consistency
sci_154,scienceqa,Select the organism in the same species as the green tree frog.,C,Hyla cinerea,0.0,False,True,0.12394450232386589,1,mchoice,False,False,no_consistency
sci_155,scienceqa,What is the direction of this push?,B,away from his hands,1.0,True,False,0.12394450232386589,1,simple,False,False,no_consistency
sci_156,scienceqa,Which of the following could Dakota's test show?,C,if adding the blade guards made the drone fly poorly,1.0,True,False,0.12394450232386589,1,mchoice,False,False,no_consistency
sci_157,scienceqa,Is Oxalis acetosella made up of one cell?,B,no,1.0,True,False,0.12394450232386589,1,simple,False,False,no_consistency
sci_158,scienceqa,Think about the magnetic force between the magnets in each pair. Which of the following statements is true?,B,The magnitude of the magnetic force is smaller in Pair 2.,0.0,False,False,0.12394450232386589,2,mchoice,True,False,no_consistency
sci_159,scienceqa,Compare the average kinetic energies of the particles in each sample. Which sample has the higher temperature?,sample b,sample B,1.0,True,False,0.12394450232386589,1,math,False,False,no_consistency
sci_160,scienceqa,Which month has the lowest average precipitation in London?,july,July,1.0,True,False,0.12394450232386589,1,math,False,False,no_consistency
sci_161,scienceqa,What is the capital of Nebraska?,B,Lincoln,1.0,True,False,0.12394450232386589,1,simple,False,False,no_consistency
sci_162,scienceqa,Identify the question that Alvin's experiment can best answer.,B,Do more bacteria grow in liquid with cinnamon than in liquid without cinnamon?,1.0,True,False,0.12394450232386589,1,simple,False,False,no_consistency
sci_163,scienceqa,Will these magnets attract or repel each other?,B,attract,1.0,True,False,0.12394450232386589,1,simple,False,False,no_consistency
sci_164,scienceqa,What is the capital of West Virginia?,C,Charleston,1.0,True,False,0.12394450232386589,1,simple,False,False,no_consistency
sci_165,scienceqa,What is the capital of Missouri?,C,Jefferson City,1.0,True,False,0.12394450232386589,1,simple,False,False,no_consistency
sci_166,scienceqa,Which solution has a higher concentration of blue particles?,Solution A,Solution A,1.0,True,False,0.12394450232386589,1,math,False,False,no_consistency
sci_167,scienceqa,Which property do these three objects have in common?,They are all food,salty,0.0,False,True,0.12394450232386589,2,simple,True,False,no_consistency
sci_168,scienceqa,What is the capital of South Carolina?,"columbia, south carolina",Columbia,0.0,False,False,0.12394450232386589,2,simple,True,False,no_consistency
sci_169,scienceqa,What is the capital of Massachusetts?,b,Boston,0.0,False,True,0.12394450232386589,2,simple,True,False,no_consistency
sci_170,scienceqa,Identify the question that Juan's experiment can best answer.,B,Do more bacteria grow in liquid with cinnamon than in liquid without cinnamon?,0.0,False,False,0.12394450232386589,1,simple,False,False,no_consistency
sci_171,scienceqa,Select the reptile below.,B,coral snake,1.0,True,False,0.12394450232386589,1,mchoice,False,False,no_consistency
sci_172,scienceqa,What can Harper and Adriana trade to each get what they want?,A and B,Harper can trade her tomatoes for Adriana's broccoli.,0.0,False,True,0.12394450232386589,2,simple,True,False,no_consistency
sci_173,scienceqa,Which of the following fossils is older? Select the more likely answer.,C,wood,0.0,False,True,0.12394450232386589,1,mchoice,False,False,no_consistency
sci_174,scienceqa,Which animal is also adapted to be camouflaged among green leaves?,green mantis,green silver-line,0.0,False,False,0.12394450232386589,1,simple,False,False,no_consistency
sci_175,scienceqa,Will these magnets attract or repel each other?,A,attract,0.0,False,True,0.12394450232386589,2,simple,True,False,no_consistency
sci_176,scienceqa,Which of these states is farthest east?,C,Pennsylvania,1.0,True,False,0.13192162662744522,1,mchoice,False,False,no_consistency
sci_177,scienceqa,Which material is this coat made of?,B,metal,1.0,True,False,0.13192162662744522,1,simple,False,False,no_consistency
sci_178,scienceqa,Which of the following could Manuel's test show?,B,which design would have the greatest distance between the concert area and the road,0.0,False,False,0.13192162662744522,2,mchoice,True,False,no_consistency
sci_179,scienceqa,Which of the following organisms is the tertiary consumer in this food web?,tephritidae,copepod,0.0,False,True,0.13192162662744522,1,math,False,False,no_consistency
sci_180,scienceqa,Which type of relationship is formed when a megabat eats a fig and drops the fig tree's seeds in a new location?,B,mutualistic,1.0,True,False,0.13192162662744522,1,simple,False,False,no_consistency
sci_181,scienceqa,Select the mammal below.,B,giraffe,0.0,False,True,0.13192162662744522,2,mchoice,True,False,no_consistency
sci_182,scienceqa,What is the capital of South Dakota?,"sturgis, south dakota",Pierre,0.0,False,True,0.13192162662744522,2,simple,True,False,no_consistency
sci_183,scienceqa,Select the organism in the same species as the pink-backed pelican.,B,Pelecanus rufescens,1.0,True,False,0.13192162662744522,1,mchoice,False,False,no_consistency
sci_184,scienceqa,Which of these states is farthest north?,D,Michigan,0.0,False,True,0.13192162662744522,1,mchoice,False,False,no_consistency
sci_185,scienceqa,Identify the question that Cameron's experiment can best answer.,B,Can pennies hold more drops of pure water or water mixed with hand soap?,1.0,True,False,0.13192162662744522,1,simple,False,False,no_consistency
sci_186,scienceqa,Think about the magnetic force between the magnets in each pair. Which of the following statements is true?,C,The magnitude of the magnetic force is smaller in Pair 1.,1.0,True,False,0.13192162662744522,1,mchoice,False,False,no_consistency
sci_187,scienceqa,What is the expected ratio of offspring with a white body to offspring with a brown body? Choose the most likely ratio.,1:0,0:4,0.0,False,True,0.13192162662744522,1,math,False,False,no_consistency
sci_188,scienceqa,What is the capital of Montana?,D,Helena,1.0,True,False,0.13192162662744522,1,simple,False,False,no_consistency
sci_189,scienceqa,What is the capital of Maine?,"Augusta, maine",Augusta,0.0,False,False,0.13192162662744522,2,simple,True,False,no_consistency
sci_190,scienceqa,"Is a pair of jeans a solid, a liquid, or a gas?",C,a solid,1.0,True,False,0.13192162662744522,1,simple,False,False,no_consistency
sci_191,scienceqa,Which type of force from the uncle slides the sled along behind him?,B,pull,1.0,True,False,0.13192162662744522,1,simple,False,False,no_consistency
sci_192,scienceqa,Which i in row C?,A,the restaurant,0.0,False,True,0.13192162662744522,2,simple,True,False,no_consistency
sci_193,scienceqa,Will these magnets attract or repel each other?,B,repel,0.0,False,True,0.13192162662744522,1,simple,False,False,no_consistency
sci_194,scienceqa,Which of these oceans does the prime meridian intersect?,B,the Arctic Ocean,1.0,True,False,0.13192162662744522,1,mchoice,False,False,no_consistency
sci_195,scienceqa,Select the bird below.,B,pelican,1.0,True,False,0.13192162662744522,1,mchoice,False,False,no_consistency
sci_196,scienceqa,"Is the following statement about our solar system true or false?
The volume of Earth is more than ten times the volume of Mercury.",false,true,0.0,False,True,0.13192162662744522,1,comparison,False,False,no_consistency
sci_197,scienceqa,Is a rubber duck a solid or a liquid?,a solid,a solid,1.0,True,False,0.13192162662744522,2,simple,True,False,no_consistency
sci_198,scienceqa,What can Max and Edmond trade to each get what they want?,A and B,Max can trade his tomatoes for Edmond's broccoli.,0.0,False,True,0.13192162662744522,2,simple,True,False,no_consistency
sci_199,scienceqa,Which of these states is farthest west?,D,North Dakota,1.0,True,False,0.13192162662744522,1,mchoice,False,False,no_consistency
sci_200,scienceqa,Which of the following fossils is younger? Select the more likely answer.,B,mammal tooth,1.0,True,False,0.13192162662744522,2,mchoice,True,False,no_consistency
sci_201,scienceqa,What is the name of the colony shown?,C,Rhode Island,0.0,False,True,0.13192162662744522,1,simple,False,False,no_consistency
sci_202,scienceqa,Which property do these three objects have in common?,B,bumpy,0.0,False,True,0.13192162662744522,1,simple,False,False,no_consistency
sci_203,scienceqa,Which of these states is farthest north?,C,Minnesota,1.0,True,False,0.13192162662744522,1,mchoice,False,False,no_consistency
sci_204,scienceqa,Compare the average kinetic energies of the particles in each sample. Which sample has the higher temperature?,sample b,sample A,0.0,False,False,0.13192162662744522,1,math,False,False,no_consistency
sci_205,scienceqa,Will these magnets attract or repel each other?,B,repel,0.0,False,True,0.13192162662744522,1,simple,False,False,no_consistency
sci_206,scienceqa,Which better describes the Taklamakan Desert ecosystem?,It has a large amount of rain or snow |,"It has long, cold winters. It also has a small amount of rain or snow.",0.0,False,False,0.13192162662744522,1,comparison,False,False,no_consistency
sci_207,scienceqa,Which of the following could Omar's test show?,B,how long it would take the sample fabric to dry after it absorbed one drop of water,1.0,True,False,0.13192162662744522,1,mchoice,False,False,no_consistency
sci_208,scienceqa,What is the capital of Kansas?,"lincoln, kansas",Topeka,0.0,False,True,0.13192162662744522,2,simple,True,False,no_consistency
sci_209,scienceqa,Compare the average kinetic energies of the particles in each sample. Which sample has the higher temperature?,sample a,sample A,1.0,True,False,0.13192162662744522,1,math,False,False,no_consistency
sci_210,scienceqa,Which plant can produce eggs and sperm?,ferns,a heart-shaped plant,0.0,False,True,0.13192162662744522,2,simple,True,False,no_consistency
sci_211,scienceqa,"Complete the statement.
Bromomethane is ().",a compound |,a compound,1.0,True,False,0.13192162662744522,1,verification,False,False,no_consistency
sci_212,scienceqa,What can Latrell and Todd trade to each get what they want?,C,Latrell can trade his tomatoes for Todd's broccoli.,1.0,True,False,0.13192162662744522,1,simple,False,False,no_consistency
sci_213,scienceqa,Which better describes the Peary Land ecosystem?,"It has long, cold winters It also has mostly small plants","It has mostly small plants. It also has short, cold summers.",0.0,False,False,0.13192162662744522,1,comparison,False,False,no_consistency
sci_214,scienceqa,Which part of an apple tree can make seeds?,B),the flowers,0.0,False,True,0.13192162662744522,1,simple,False,False,no_consistency
sci_215,scienceqa,Which country is highlighted?,4,the Dominican Republic,0.0,False,True,0.13192162662744522,1,math,False,False,no_consistency
sci_216,scienceqa,Which animal's mouth is also adapted to tear through meat?,B,tiger,1.0,True,False,0.13192162662744522,1,simple,False,False,no_consistency
sci_217,scienceqa,What is the capital of Virginia?,B,Richmond,1.0,True,False,0.13192162662744522,1,simple,False,False,no_consistency
sci_218,scienceqa,"In this food web, which organism contains matter that eventually moves to the bat star?",A,kelp,0.0,False,True,0.13192162662744522,2,simple,True,False,no_consistency
sci_219,scienceqa,Earth's organisms rely on the atmosphere for which of the following?,A,oxygen,0.0,False,True,0.13192162662744522,2,mchoice,True,False,no_consistency
sci_220,scienceqa,What is the capital of Massachusetts?,B,Boston,1.0,True,False,0.13192162662744522,1,simple,False,False,no_consistency
sci_221,scienceqa,Which of the following could Bryant's test show?,B,how steady a parachute with a 1 m vent was at 200 km per hour,1.0,True,False,0.13192162662744522,2,mchoice,True,False,no_consistency
sci_222,scienceqa,Which animal is also adapted to be camouflaged in a sandy desert?,B,horned viper,1.0,True,False,0.13192162662744522,1,simple,False,False,no_consistency
sci_223,scienceqa,Which country is highlighted?,4,Fiji,0.0,False,True,0.13192162662744522,1,math,False,False,no_consistency
sci_224,scienceqa,Look at the models of molecules below. Select the elementary substance.,B,tetraphosphorus,1.0,True,False,0.13192162662744522,1,mchoice,False,False,no_consistency
sci_225,scienceqa,What is the capital of California?,D,Sacramento,1.0,True,False,0.13192162662744522,1,simple,False,False,no_consistency
sci_226,scienceqa,What is the capital of Alaska?,C,Juneau,1.0,True,False,0.13192162662744522,1,simple,False,False,no_consistency
sci_227,scienceqa,Which is this organism's common name?,B,Surinam horned frog,1.0,True,False,0.13192162662744522,1,simple,False,False,no_consistency
sci_228,scienceqa,Which of the following could Cameron's test show?,C,how steady a parachute with a 1 m vent was at 200 km per hour,0.0,False,False,0.13192162662744522,1,mchoice,False,False,no_consistency
sci_229,scienceqa,What is this horse fly's scientific name?,A,Scaptia beyonceae,0.0,False,True,0.13192162662744522,2,simple,True,False,no_consistency
sci_230,scienceqa,Does Rafflesia arnoldii have cells that have a nucleus?,B,yes,1.0,True,False,0.13192162662744522,1,simple,False,False,no_consistency
sci_231,scienceqa,What is the capital of Wisconsin?,D,Madison,1.0,True,False,0.13192162662744522,1,simple,False,False,no_consistency
sci_232,scienceqa,Does this passage describe the weather or the climate?,A,climate,0.0,False,True,0.13192162662744522,2,simple,True,False,no_consistency
sci_233,scienceqa,What is the expected ratio of offspring with black wool to offspring with white wool? Choose the most likely ratio.,1:0,4:0,0.0,False,True,0.13192162662744522,1,math,False,False,no_consistency
sci_234,scienceqa,Which property do these two objects have in common?,B,soft,1.0,True,False,0.13192162662744522,1,simple,False,False,no_consistency
sci_235,scienceqa,Which solution has a higher concentration of blue particles?,Solution A,Solution B,0.0,False,False,0.13192162662744522,1,math,False,False,no_consistency
sci_236,scienceqa,Which term matches the picture?,B,flagella,1.0,True,False,0.13192162662744522,1,simple,False,False,no_consistency
sci_237,scienceqa,"Based on the timeline, which of the following statements is true?",A,The Aztec civilization existed from around 1300 until 1521.,0.0,False,True,0.13192162662744522,2,mchoice,True,False,no_consistency
sci_238,scienceqa,What is the name of the colony shown?,D,Georgia,1.0,True,False,0.13192162662744522,1,simple,False,False,no_consistency
sci_239,scienceqa,Which animal's limbs are also adapted for swimming?,B,California sea lion,0.0,False,True,0.13192162662744522,1,simple,False,False,no_consistency
sci_240,scienceqa,What is the capital of Oregon?,D,Salem,1.0,True,False,0.11754339188337326,1,simple,False,False,no_consistency
sci_241,scienceqa,Is chocolate a mineral?,b,no,0.0,False,True,0.11754339188337326,2,simple,True,False,no_consistency
sci_242,scienceqa,Identify the question that Stacy's experiment can best answer.,B,Do radishes grown under bright light get bigger than radishes grown under dim light?,1.0,True,False,0.11754339188337326,1,simple,False,False,no_consistency
sci_243,scienceqa,Which of the following statements describes the Roman Empire during the Pax Romana?,B,"The Roman Empire controlled parts of Europe, Asia, and Africa.",1.0,True,False,0.11754339188337326,1,mchoice,False,False,no_consistency
sci_244,scienceqa,What is the name of the colony shown?,new hampshire,Connecticut,0.0,False,True,0.11754339188337326,2,simple,True,False,no_consistency
sci_245,scienceqa,What can Greg and Ben trade to each get what they want?,B,Greg can trade his tomatoes for Ben's broccoli.,1.0,True,False,0.11754339188337326,1,simple,False,False,no_consistency
sci_246,scienceqa,Compare the average kinetic energies of the particles in each sample. Which sample has the higher temperature?,sample b,sample A,0.0,False,False,0.11754339188337326,1,math,False,False,no_consistency
sci_247,scienceqa,Select the mammal below.,B,red kangaroo,1.0,True,False,0.11754339188337326,1,mchoice,False,False,no_consistency
sci_248,scienceqa,"Complete the statement.
Propane is ().",a compound |,a compound,1.0,True,False,0.11754339188337326,1,verification,False,False,no_consistency
sci_249,scienceqa,Identify the question that Eric's experiment can best answer.,b,Do more bacteria grow in liquid with cinnamon than in liquid without cinnamon?,1.0,True,False,0.11754339188337326,2,simple,True,False,no_consistency
sci_250,scienceqa,Think about the magnetic force between the magnets in each pair. Which of the following statements is true?,B,The magnitude of the magnetic force is greater in Pair 2.,1.0,True,False,0.11754339188337326,2,mchoice,True,False,no_consistency
sci_251,scienceqa,What is the name of the colony shown?,new hampshire,Connecticut,0.0,False,True,0.11754339188337326,2,simple,True,False,no_consistency
sci_252,scienceqa,What is the name of the colony shown?,D,Georgia,1.0,True,False,0.11754339188337326,1,simple,False,False,no_consistency
sci_253,scienceqa,Which of the following organisms is the omnivore in this food web?,C,copepod,1.0,True,False,0.11754339188337326,1,mchoice,False,False,no_consistency
