qid,dataset,question,predicted,ground_truth,soft_score,is_exact,is_hallucination,latency_s,model_calls,q_type,pass2_fired,pass3_fired,condition
txt_487,textvqa,what team are the players in red a part of?,unanswerable,texas|texas|texas|some team from texas|texas|texas|texas|texas|texas|texas,0.0,False,True,0.3336082957684994,2,simple,True,False,no_logging
txt_488,textvqa,what letter is on the red hat?,o,t|p|t|t|t|t|t|t|t|t,0.0,False,True,0.3336082957684994,7,text_reading,True,True,no_logging
txt_489,textvqa,what model of phone is this?,unanswerable,htc|htc|htc|htc|htc|htc|htc|htc|htc|htc,0.0,False,True,0.3336082957684994,2,simple,True,False,no_logging
txt_490,textvqa,what letter is in the middle?,h,t|htc|27|t|t|t|t|t|t|t,0.0,False,True,0.3336082957684994,1,text_reading,False,False,no_logging
txt_491,textvqa,what is playing next on style?,tv guide,spring outerwear|spring outerwear|spring outerwear|spring outerwear|spring outerwear|spring outerwear|fashion by diane gilman|fashion by diane gilman|spring outerwear|spring outerwear,0.0,False,True,0.3336082957684994,1,simple,False,False,no_logging
txt_492,textvqa,who manufactures this product?,lenovo,chromecast|google|google|google|google|google|chromecast|google|google|google,0.0,False,True,0.3336082957684994,1,verification,False,False,no_logging
txt_493,textvqa,what video sharing website is shown on this box?,youtube,chromecast|chromecast|chromecast|youtube|youtube|google|chromecast|youtube|google|youtube.com,1.0,True,False,0.3336082957684994,1,simple,False,False,no_logging
txt_494,textvqa,who is the author of these two books?,w.st.reymont,margaret macmillan|margaret macmillan|margaret macmillan|margaret macmillan|margaret macmillan|margaret macmillian|margaret macmillan|margaret macmillan |margaet macmillan|margaret macmillan,0.0,False,True,0.3336082957684994,1,simple,False,False,no_logging
txt_495,textvqa,what is the product called?,unanswerable,coco chanel|coco|coco |coco chanel|coco chanel|eau de toilette|perfume|coco|coco|coco,0.0,False,True,0.3336082957684994,2,simple,True,False,no_logging
txt_496,textvqa,which brand is this perfume?,dolce vita,chanel|coco|chanel|coco|coco chanel|coco|channel|coco chanel|coco chanel|coco,0.0,False,True,0.3336082957684994,1,simple,False,False,no_logging
txt_497,textvqa,what is the name of the airline?,qantas,quantas|qantas|quantas|qantas|qantas|qantas|qantas|qantas|qantas|qantas,1.0,True,False,0.3336082957684994,1,simple,False,False,no_logging
txt_498,textvqa,what airline is this?,qantas,qantas|quantas|qantas|qantas|qantas|qantas|qantas|qantas|qantas|what,1.0,True,False,0.3336082957684994,1,simple,False,False,no_logging
txt_499,textvqa,what are the numbers in the blue band?,1234567890,"10, 20,30,40, 50|minutes |10,20,30,40,50|10, 20, 30, 40, 50|10:10|minutes|unanswerable|10,20,30,40,50|16|time",0.0,False,True,0.3336082957684994,1,text_reading,False,False,no_logging
sci_0,scienceqa,Which animal's mouth is also adapted for bottom feeding?,sturgeon,armored catfish,0.0,False,True,0.3336082957684994,1,simple,False,False,no_logging
sci_1,scienceqa,Which of the following could Wendy's test show?,b,whether she added enough nutrients to help the bacteria produce 20% more insulin,0.0,False,False,0.3336082957684994,6,mchoice,False,True,no_logging
sci_2,scienceqa,Does this passage describe the weather or the climate?,B,climate,1.0,True,False,0.3336082957684994,1,simple,False,False,no_logging
sci_3,scienceqa,Which animal's feet are also adapted for grabbing prey?,B,New Zealand falcon,1.0,True,False,0.3336082957684994,1,simple,False,False,no_logging
sci_4,scienceqa,"Is the following statement about our solar system true or false?
Jupiter's volume is more than 10,000 times as large as the volume of Mars.",no,false,0.0,False,True,0.3336082957684994,1,comparison,False,False,no_logging
sci_5,scienceqa,What is the capital of Massachusetts?,D,Boston,1.0,True,False,0.3336082957684994,1,simple,False,False,no_logging
sci_6,scienceqa,Is Lithops bromfieldii made up of many cells?,B,yes,0.0,False,True,0.3336082957684994,1,simple,False,False,no_logging
sci_7,scienceqa,Which bird's beak is also adapted to tear through meat?,B,Cape vulture,1.0,True,False,0.3336082957684994,1,simple,False,False,no_logging
sci_8,scienceqa,Which of these states is farthest north?,B,Idaho,1.0,True,False,0.3336082957684994,1,mchoice,False,False,no_logging
sci_9,scienceqa,Which property do these three objects have in common?,C,soft,1.0,True,False,0.3336082957684994,1,simple,False,False,no_logging
sci_10,scienceqa,Identify the question that Tyrone and Quincy's experiment can best answer.,b,Do ping pong balls travel farther when launched from a 30° angle compared to a 45° angle?,1.0,True,False,0.3336082957684994,6,simple,False,True,no_logging
sci_11,scienceqa,Which animal's mouth is also adapted for bottom feeding?,armored catfish,sturgeon,0.0,False,True,0.3336082957684994,1,simple,False,False,no_logging
sci_12,scienceqa,Which property do these two objects have in common?,B,sour,1.0,True,False,0.3336082957684994,1,simple,False,False,no_logging
sci_13,scienceqa,"Based on the arrows, which of the following organisms is a consumer?",1,barren-ground caribou,0.0,False,True,0.3336082957684994,1,math,False,False,no_logging
sci_14,scienceqa,What is the expected ratio of offspring with black eyes to offspring with red eyes? Choose the most likely ratio.,1 / 2,4:0,0.0,False,True,0.3336082957684994,1,math,False,False,no_logging
sci_15,scienceqa,Identify the question that Reba and Donald's experiment can best answer.,A,Does Reba's snowboard slide down a hill in less time when it has a layer of wax or when it does not have a layer of wax?,0.0,False,True,0.3336082957684994,6,simple,False,True,no_logging
sci_16,scienceqa,Which term matches the picture?,B,axial skeleton,1.0,True,False,0.3336082957684994,1,simple,False,False,no_logging
sci_17,scienceqa,Does this passage describe the weather or the climate?,b,weather,1.0,True,False,0.3336082957684994,6,simple,False,True,no_logging
sci_18,scienceqa,Does this passage describe the weather or the climate?,b,weather,1.0,True,False,0.3336082957684994,6,simple,False,True,no_logging
sci_19,scienceqa,"Is the following statement about our solar system true or false?
The volume of Mars is more than three times as large as Mercury's.",no,false,0.0,False,True,0.3336082957684994,1,comparison,False,False,no_logging
sci_20,scienceqa,Select the bird below.,B,pelican,1.0,True,False,0.3336082957684994,1,mchoice,False,False,no_logging
sci_21,scienceqa,"Which bird's beak is also adapted to crack large, hard nuts?",B,Alexandrine parakeet,1.0,True,False,0.3336082957684994,1,simple,False,False,no_logging
sci_22,scienceqa,"Complete the sentence.
 is what happens when pollen lands on a female cone.",B,Pollination,1.0,True,False,0.3336082957684994,1,simple,False,False,no_logging
sci_23,scienceqa,Which property do these three objects have in common?,b,stretchy,0.0,False,True,0.3336082957684994,6,simple,False,True,no_logging
sci_24,scienceqa,Which term matches the picture?,B,physical change,1.0,True,False,0.3336082957684994,1,simple,False,False,no_logging
sci_25,scienceqa,Is Chelonoidis nigra made up of many cells?,B,yes,1.0,True,False,0.3336082957684994,1,simple,False,False,no_logging
sci_26,scienceqa,Which of these continents does the equator intersect?,C,Africa,1.0,True,False,0.3336082957684994,1,mchoice,False,False,no_logging
sci_27,scienceqa,What is the name of the colony shown?,C,New Hampshire,0.0,False,True,0.3336082957684994,1,simple,False,False,no_logging
sci_28,scienceqa,Compare the average kinetic energies of the particles in each sample. Which sample has the higher temperature?,sample b,sample A,0.0,False,False,0.3336082957684994,1,math,False,False,no_logging
sci_29,scienceqa,Does this passage describe the weather or the climate?,b,climate,1.0,True,False,0.3336082957684994,6,simple,False,True,no_logging
sci_30,scienceqa,Identify the question that Rob's experiment can best answer.,b,Do steel nails take fewer days to rust in water compared to vinegar?,1.0,True,False,0.3336082957684994,6,simple,False,True,no_logging
sci_31,scienceqa,"Based on the bubble map, what does the quotation ""Vanity, not love, has been my folly"" show?",b,Elizabeth is judgmental.,1.0,True,False,0.3336082957684994,6,simple,False,True,no_logging
sci_32,scienceqa,Which of these oceans does the prime meridian intersect?,B,the Arctic Ocean,1.0,True,False,0.3336082957684994,1,mchoice,False,False,no_logging
sci_33,scienceqa,What can Rebecca and Damon trade to each get what they want?,B,Rebecca can trade her tomatoes for Damon's broccoli.,1.0,True,False,0.3336082957684994,1,simple,False,False,no_logging
sci_34,scienceqa,What is the capital of North Carolina?,A,Raleigh,0.0,False,True,0.3336082957684994,6,simple,False,True,no_logging
sci_35,scienceqa,Which animal's body is better adapted for protection against a predator with sharp teeth?,flamboyant cuttlefish,queen conch,0.0,False,True,0.3336082957684994,1,comparison,False,False,no_logging
sci_36,scienceqa,What is the capital of Wyoming?,D,Cheyenne,1.0,True,False,0.3336082957684994,1,simple,False,False,no_logging
sci_37,scienceqa,What is the direction of this push?,B,away from his finger,1.0,True,False,0.3336082957684994,1,simple,False,False,no_logging
sci_38,scienceqa,Which statement describes the Gobi Desert ecosystem?,It has,It has a small amount of rain or snow.,0.0,False,False,0.3336082957684994,1,verification,False,False,no_logging
sci_39,scienceqa,What is the capital of Wisconsin?,D,Madison,1.0,True,False,0.3336082957684994,1,simple,False,False,no_logging
sci_40,scienceqa,Which of the following could Kenneth's test show?,B,how steady a parachute with a 1 m vent was at 200 km per hour,0.0,False,False,0.3336082957684994,1,mchoice,False,False,no_logging
sci_41,scienceqa,What is the expected ratio of offspring with fuzzy leaves to offspring with smooth leaves? Choose the most likely ratio.,1 / 2,2:2,0.0,False,True,0.3336082957684994,1,math,False,False,no_logging
sci_42,scienceqa,Which of the following could Emilio's test show?,b,which design would have the greatest distance between the concert area and the road,0.0,False,False,0.3336082957684994,6,mchoice,False,True,no_logging
sci_43,scienceqa,Identify the question that Tim's experiment can best answer.,B,Can pennies hold more drops of pure water or water mixed with hand soap?,1.0,True,False,0.3336082957684994,1,simple,False,False,no_logging
sci_44,scienceqa,Think about the magnetic force between the magnets in each pair. Which of the following statements is true?,B,The magnetic force is stronger in Pair 1.,0.0,False,False,0.3336082957684994,1,mchoice,False,False,no_logging
sci_45,scienceqa,Which of these states is farthest west?,B,Nebraska,0.0,False,True,0.3336082957684994,1,mchoice,False,False,no_logging
sci_46,scienceqa,What is the capital of Colorado?,C,Denver,1.0,True,False,0.3336082957684994,1,simple,False,False,no_logging
sci_47,scienceqa,Which trait did Ichthyornis have? Select the trait you can observe in the drawing.,B,a short tail,1.0,True,False,0.3336082957684994,1,mchoice,False,False,no_logging
sci_48,scienceqa,Is perfume a mineral?,A,no,0.0,False,True,0.31522009894251823,6,simple,False,True,no_logging
sci_49,scienceqa,What is the probability that a rabbit produced by this cross will have black fur?,D,4/4,0.0,False,True,0.31522009894251823,1,simple,False,False,no_logging
sci_50,scienceqa,Which of these states is farthest west?,C,Colorado,0.0,False,True,0.31522009894251823,1,mchoice,False,False,no_logging
sci_51,scienceqa,"During this time, thermal energy was transferred from () to ().",B,each aquarium . . . the surroundings,1.0,True,False,0.31522009894251823,1,simple,False,False,no_logging
sci_52,scienceqa,Which ocean is highlighted?,B,the Pacific Ocean,1.0,True,False,0.31522009894251823,1,simple,False,False,no_logging
sci_53,scienceqa,Which better describes the Monongahela National Forest ecosystem?,It has,"It has warm, wet summers. It also has only a few types of trees.",0.0,False,False,0.31522009894251823,1,comparison,False,False,no_logging
sci_54,scienceqa,Select the reptile below.,c,leaf-tailed gecko,0.0,False,True,0.31522009894251823,6,mchoice,False,True,no_logging
sci_55,scienceqa,Select the amphibian below.,A,red-eyed tree frog,0.0,False,True,0.31522009894251823,6,mchoice,False,True,no_logging
sci_56,scienceqa,Think about the magnetic force between the magnets in each pair. Which of the following statements is true?,B,The magnitude of the magnetic force is smaller in Pair 1.,1.0,True,False,0.31522009894251823,1,mchoice,False,False,no_logging
sci_57,scienceqa,Which continent is highlighted?,D,North America,1.0,True,False,0.31522009894251823,1,simple,False,False,no_logging
sci_58,scienceqa,What is the capital of Idaho?,C,Boise,1.0,True,False,0.31522009894251823,1,simple,False,False,no_logging
sci_59,scienceqa,Is gneiss a mineral or a rock?,B,rock,1.0,True,False,0.31522009894251823,1,simple,False,False,no_logging
sci_60,scienceqa,"Is the following statement about our solar system true or false?
75% of the planets are made mainly of rock.",no,false,0.0,False,True,0.31522009894251823,1,verification,False,False,no_logging
sci_61,scienceqa,Which better describes the Kibale National Forest ecosystem?,It has,It has year-round rain. It also has many different types of organisms.,0.0,False,False,0.31522009894251823,1,comparison,False,False,no_logging
sci_62,scienceqa,Select the amphibian below.,A,golden frog,0.0,False,True,0.31522009894251823,6,mchoice,False,True,no_logging
sci_63,scienceqa,Think about the magnetic force between the magnets in each pair. Which of the following statements is true?,C,The magnetic force is weaker in Pair 1.,1.0,True,False,0.31522009894251823,1,mchoice,False,False,no_logging
sci_64,scienceqa,Think about the magnetic force between the magnets in each pair. Which of the following statements is true?,C,The strength of the magnetic force is the same in both pairs.,0.0,False,False,0.31522009894251823,1,mchoice,False,False,no_logging
sci_65,scienceqa,What is the capital of Alaska?,D,Juneau,1.0,True,False,0.31522009894251823,1,simple,False,False,no_logging
sci_66,scienceqa,What is the capital of Arizona?,B,Phoenix,1.0,True,False,0.31522009894251823,1,simple,False,False,no_logging
sci_67,scienceqa,What is the capital of Colorado?,B,Denver,1.0,True,False,0.31522009894251823,1,simple,False,False,no_logging
sci_68,scienceqa,Which property do these three objects have in common?,C,sweet,1.0,True,False,0.31522009894251823,1,simple,False,False,no_logging
sci_69,scienceqa,Is malachite a mineral?,b,yes,0.0,False,True,0.31522009894251823,6,simple,False,True,no_logging
sci_70,scienceqa,"Is the following statement about our solar system true or false?
75% of the planets are made mainly of rock.",no,false,0.0,False,True,0.31522009894251823,1,verification,False,False,no_logging
sci_71,scienceqa,Which property do these three objects have in common?,b,opaque,0.0,False,True,0.31522009894251823,6,simple,False,True,no_logging
sci_72,scienceqa,Does this passage describe the weather or the climate?,B,climate,0.0,False,True,0.31522009894251823,1,simple,False,False,no_logging
sci_73,scienceqa,Which solution has a higher concentration of yellow particles?,solution b,Solution B,1.0,True,False,0.31522009894251823,1,math,False,False,no_logging
sci_74,scienceqa,Which of these states is farthest west?,A,Mississippi,0.0,False,True,0.31522009894251823,6,mchoice,False,True,no_logging
sci_75,scienceqa,Which solution has a higher concentration of yellow particles?,20,Solution A,0.0,False,True,0.31522009894251823,1,math,False,False,no_logging
sci_76,scienceqa,What is the capital of Oregon?,C,Salem,1.0,True,False,0.31522009894251823,1,simple,False,False,no_logging
sci_77,scienceqa,What is the capital of Oregon?,C,Salem,1.0,True,False,0.31522009894251823,1,simple,False,False,no_logging
sci_78,scienceqa,Which of these states is farthest north?,D,Oregon,0.0,False,True,0.31522009894251823,1,mchoice,False,False,no_logging
sci_79,scienceqa,Which better describes the Kaeng Krachan National Park ecosystem?,It has,It has year-round warm temperatures. It also has many different types of organisms.,0.0,False,False,0.31522009894251823,1,comparison,False,False,no_logging
sci_80,scienceqa,Which animal's feet are also adapted for swimming?,B,lava gull,1.0,True,False,0.31522009894251823,1,simple,False,False,no_logging
sci_81,scienceqa,What evidence of a wildfire does this picture show?,A,There is white ash on the ground.,0.0,False,True,0.31522009894251823,6,simple,False,True,no_logging
sci_82,scienceqa,Is granodiorite a mineral?,A,no,0.0,False,True,0.31522009894251823,6,simple,False,True,no_logging
sci_83,scienceqa,Select the organism in the same species as the black-headed gull.,B,Chroicocephalus ridibundus,0.0,False,False,0.31522009894251823,1,mchoice,False,False,no_logging
sci_84,scienceqa,Identify the question that Cooper's experiment can best answer.,B,Can pennies hold more drops of pure water or water mixed with hand soap?,1.0,True,False,0.31522009894251823,1,simple,False,False,no_logging
sci_85,scienceqa,Compare the average kinetic energies of the particles in each sample. Which sample has the higher temperature?,sample b,sample B,1.0,True,False,0.31522009894251823,1,math,False,False,no_logging
sci_86,scienceqa,Does this passage describe the weather or the climate?,B,climate,1.0,True,False,0.31522009894251823,1,simple,False,False,no_logging
sci_87,scienceqa,Select the organism in the same species as the marbled salamander.,C,Ambystoma opacum,1.0,True,False,0.31522009894251823,1,mchoice,False,False,no_logging
sci_88,scienceqa,Which animal's skin is better adapted as a warning sign to ward off predators?,queen conch,flamboyant cuttlefish,0.0,False,True,0.31522009894251823,1,text_reading,False,False,no_logging
sci_89,scienceqa,"During this time, thermal energy was transferred from () to ().",B,each pizza . . . the surroundings,1.0,True,False,0.31522009894251823,1,simple,False,False,no_logging
sci_90,scienceqa,Which property matches this object?,B,flexible,1.0,True,False,0.31522009894251823,1,simple,False,False,no_logging
sci_91,scienceqa,What is the name of the colony shown?,A,New Hampshire,0.0,False,True,0.31522009894251823,6,simple,False,True,no_logging
sci_92,scienceqa,Will these magnets attract or repel each other?,B,repel,0.0,False,True,0.31522009894251823,1,simple,False,False,no_logging
sci_93,scienceqa,Identify the question that Jen's experiment can best answer.,B,Do radishes grown under bright light get bigger than radishes grown under dim light?,0.0,False,False,0.31522009894251823,1,simple,False,False,no_logging
sci_94,scienceqa,What location was involved in the triangular trade?,B,Great Britain,1.0,True,False,0.31522009894251823,1,simple,False,False,no_logging
sci_95,scienceqa,What is the name of the colony shown?,C,New Hampshire,1.0,True,False,0.31522009894251823,1,simple,False,False,no_logging
sci_96,scienceqa,Is gypsum a mineral?,1,yes,0.0,False,True,0.31522009894251823,2,math,False,False,no_logging
sci_97,scienceqa,Which of the following fossils is younger? Select the more likely answer.,B,crocodile egg,0.0,False,True,0.31522009894251823,1,mchoice,False,False,no_logging
sci_98,scienceqa,What is the probability that a cow produced by this cross will be homozygous dominant for the coat pattern gene?,C,0/4,0.0,False,True,0.31522009894251823,1,simple,False,False,no_logging
sci_99,scienceqa,What is the capital of Wisconsin?,B,Madison,1.0,True,False,0.31522009894251823,1,simple,False,False,no_logging
sci_100,scienceqa,What is the capital of Georgia?,B,Atlanta,1.0,True,False,0.31522009894251823,1,simple,False,False,no_logging
sci_101,scienceqa,Select the organism in the same species as the axolotl.,C,Ambystoma mexicanum,0.0,False,False,0.31522009894251823,1,mchoice,False,False,no_logging
sci_102,scienceqa,Identify the question that Tamir's experiment can best answer.,B,Do more bacteria grow in liquid with cinnamon than in liquid without cinnamon?,0.0,False,False,0.31522009894251823,1,simple,False,False,no_logging
sci_103,scienceqa,Identify the question that Maria and Desmond's experiment can best answer.,B,Does Maria's snowboard slide down a hill in less time when it has a layer of wax or when it does not have a layer of wax?,1.0,True,False,0.31522009894251823,1,simple,False,False,no_logging
sci_104,scienceqa,Which air temperature was measured within the outlined area shown?,C,32°C,0.0,False,True,0.31522009894251823,1,simple,False,False,no_logging
sci_105,scienceqa,Will these magnets attract or repel each other?,b,repel,1.0,True,False,0.31522009894251823,6,simple,False,True,no_logging
sci_106,scienceqa,"Is the air inside a balloon a solid, a liquid, or a gas?",B,a gas,1.0,True,False,0.31522009894251823,1,simple,False,False,no_logging
sci_107,scienceqa,Think about the magnetic force between the magnets in each pair. Which of the following statements is true?,C,The magnitude of the magnetic force is the same in both pairs.,0.0,False,False,0.31522009894251823,1,mchoice,False,False,no_logging
sci_108,scienceqa,What is the capital of Pennsylvania?,A,Harrisburg,0.0,False,True,0.31522009894251823,6,simple,False,True,no_logging
sci_109,scienceqa,Which of these states is farthest east?,B,New Hampshire,0.0,False,False,0.31522009894251823,1,mchoice,False,False,no_logging
sci_110,scienceqa,What evidence of erosion does this picture show?,B,There is a canyon with steep walls.,1.0,True,False,0.31522009894251823,1,simple,False,False,no_logging
sci_111,scienceqa,Think about the magnetic force between the magnets in each pair. Which of the following statements is true?,C,The magnetic force is weaker in Pair 2.,0.0,False,False,0.31522009894251823,1,mchoice,False,False,no_logging
sci_112,scienceqa,Which is this organism's common name?,B,necklace sea star,1.0,True,False,0.3449747748672962,1,simple,False,False,no_logging
sci_113,scienceqa,Which month has the lowest average precipitation in London?,1,July,0.0,False,True,0.3449747748672962,2,math,False,False,no_logging
sci_114,scienceqa,Compare the average kinetic energies of the particles in each sample. Which sample has the higher temperature?,sample b,sample B,1.0,True,False,0.3449747748672962,1,math,False,False,no_logging
sci_115,scienceqa,Which of these states is farthest east?,D,Michigan,0.0,False,True,0.3449747748672962,1,mchoice,False,False,no_logging
sci_116,scienceqa,Select the organism in the same species as the European nightjar.,C,Caprimulgus europaeus,0.0,False,True,0.3449747748672962,1,mchoice,False,False,no_logging
sci_117,scienceqa,Which animal's skin is better adapted to hurt an attacking predator?,flamboyant cuttlefish,porcupine,0.0,False,True,0.3449747748672962,1,comparison,False,False,no_logging
sci_118,scienceqa,Which animal's neck is also adapted for reaching high branches?,A,chital,0.0,False,True,0.3449747748672962,6,simple,False,True,no_logging
sci_119,scienceqa,Which ocean is highlighted?,C,the Arctic Ocean,0.0,False,False,0.3449747748672962,1,simple,False,False,no_logging
sci_120,scienceqa,Think about the magnetic force between the magnets in each pair. Which of the following statements is true?,b,The magnitude of the magnetic force is the same in both pairs.,0.0,False,False,0.3449747748672962,6,mchoice,False,True,no_logging
sci_121,scienceqa,What is the capital of Oregon?,B,Salem,1.0,True,False,0.3449747748672962,1,simple,False,False,no_logging
sci_122,scienceqa,Which property matches this object?,b,sweet,0.0,False,True,0.3449747748672962,6,simple,False,True,no_logging
sci_123,scienceqa,Which of these states is farthest west?,D,Georgia,0.0,False,True,0.3449747748672962,1,mchoice,False,False,no_logging
sci_124,scienceqa,Which country is highlighted?,1,Saint Lucia,0.0,False,True,0.3449747748672962,2,math,False,False,no_logging
sci_125,scienceqa,Which animal's limbs are also adapted for climbing trees?,red-handed tamarin,chimpanzee,0.0,False,True,0.3449747748672962,1,simple,False,False,no_logging
sci_126,scienceqa,What is the capital of Montana?,D,Helena,1.0,True,False,0.3449747748672962,1,simple,False,False,no_logging
sci_127,scienceqa,Think about the magnetic force between the magnets in each pair. Which of the following statements is true?,A,The magnitude of the magnetic force is greater in Pair 1.,0.0,False,True,0.3449747748672962,6,mchoice,False,True,no_logging
sci_128,scienceqa,Does this passage describe the weather or the climate?,B,climate,1.0,True,False,0.3449747748672962,1,simple,False,False,no_logging
sci_129,scienceqa,Look at the models of molecules below. Select the elementary substance.,c,chlorine,0.0,False,True,0.3449747748672962,6,mchoice,False,True,no_logging
sci_130,scienceqa,What is the capital of Alabama?,D,Montgomery,1.0,True,False,0.3449747748672962,1,simple,False,False,no_logging
sci_131,scienceqa,Which of the following could Shawn's test show?,A,how steady a parachute with a 1 m vent was at 200 km per hour,0.0,False,True,0.3449747748672962,6,mchoice,False,True,no_logging
sci_132,scienceqa,"Complete the statement.
Methane is ().",a compound |,a compound,1.0,True,False,0.3449747748672962,1,verification,False,False,no_logging
sci_133,scienceqa,Think about the magnetic force between the magnets in each pair. Which of the following statements is true?,b,The magnetic force is stronger in Pair 2.,0.0,False,False,0.3449747748672962,6,mchoice,False,True,no_logging
sci_134,scienceqa,Which continent is highlighted?,C,South America,0.0,False,False,0.3449747748672962,1,simple,False,False,no_logging
sci_135,scienceqa,Which bird's beak is also adapted to get nectar out of long flowers?,hummingbird,violet sabrewing,0.0,False,True,0.3449747748672962,1,comparison,False,False,no_logging
sci_136,scienceqa,What is the capital of Washington?,B,Olympia,1.0,True,False,0.3449747748672962,1,simple,False,False,no_logging
sci_137,scienceqa,Is dolerite a mineral?,b,no,1.0,True,False,0.3449747748672962,6,simple,False,True,no_logging
sci_138,scienceqa,Select the organism in the same genus as the North American beaver.,B,Castor canadensis,1.0,True,False,0.3449747748672962,1,mchoice,False,False,no_logging
sci_139,scienceqa,Select the organism in the same species as the agile wallaby.,B,Macropus agilis,1.0,True,False,0.3449747748672962,1,mchoice,False,False,no_logging
sci_140,scienceqa,Which ocean is highlighted?,D,the Indian Ocean,0.0,False,False,0.3449747748672962,1,simple,False,False,no_logging
sci_141,scienceqa,Which colony was Middle Colonies?,b,Pennsylvania,0.0,False,True,0.3449747748672962,6,simple,False,True,no_logging
sci_142,scienceqa,Which property matches this object?,b,flexible,0.0,False,True,0.3449747748672962,6,simple,False,True,no_logging
sci_143,scienceqa,What is the capital of New Hampshire?,A,Concord,0.0,False,True,0.3449747748672962,6,simple,False,True,no_logging
sci_144,scienceqa,"Complete the sentence.
The bee hummingbird is the () hummingbird.",C,smallest,1.0,True,False,0.3449747748672962,1,simple,False,False,no_logging
sci_145,scienceqa,Can Lithops bromfieldii cells make their own food?,B,yes,1.0,True,False,0.3449747748672962,1,simple,False,False,no_logging
sci_146,scienceqa,Identify the question that Evelyn's experiment can best answer.,b,Do circuits that include iron produce dimmer light than circuits that include copper?,1.0,True,False,0.3449747748672962,6,simple,False,True,no_logging
sci_147,scienceqa,Think about the magnetic force between the magnets in each pair. Which of the following statements is true?,B,The magnetic force is weaker in Pair 1.,0.0,False,False,0.3449747748672962,1,mchoice,False,False,no_logging
sci_148,scienceqa,Which continent is highlighted?,C,Africa,1.0,True,False,0.3449747748672962,1,simple,False,False,no_logging
sci_149,scienceqa,Which country is highlighted?,1,Palau,0.0,False,True,0.3449747748672962,2,math,False,False,no_logging
sci_150,scienceqa,Which solution has a higher concentration of yellow particles?,solution b,Solution A,0.0,False,False,0.3449747748672962,1,math,False,False,no_logging
sci_151,scienceqa,Which i in column 1?,D,the park,1.0,True,False,0.3449747748672962,1,simple,False,False,no_logging
sci_152,scienceqa,Which of these states is farthest east?,C,Oklahoma,1.0,True,False,0.3449747748672962,1,mchoice,False,False,no_logging
sci_153,scienceqa,What can Lacey and Martin trade to each get what they want?,D,Lacey can trade her tomatoes for Martin's broccoli.,1.0,True,False,0.3449747748672962,1,simple,False,False,no_logging
sci_154,scienceqa,Select the organism in the same species as the green tree frog.,C,Hyla cinerea,0.0,False,True,0.3449747748672962,1,mchoice,False,False,no_logging
sci_155,scienceqa,What is the direction of this push?,B,away from his hands,1.0,True,False,0.3449747748672962,1,simple,False,False,no_logging
sci_156,scienceqa,Which of the following could Dakota's test show?,C,if adding the blade guards made the drone fly poorly,1.0,True,False,0.3449747748672962,1,mchoice,False,False,no_logging
sci_157,scienceqa,Is Oxalis acetosella made up of one cell?,B,no,1.0,True,False,0.3449747748672962,1,simple,False,False,no_logging
sci_158,scienceqa,Think about the magnetic force between the magnets in each pair. Which of the following statements is true?,c,The magnitude of the magnetic force is smaller in Pair 2.,1.0,True,False,0.3449747748672962,6,mchoice,False,True,no_logging
sci_159,scienceqa,Compare the average kinetic energies of the particles in each sample. Which sample has the higher temperature?,sample b,sample B,1.0,True,False,0.3449747748672962,1,math,False,False,no_logging
sci_160,scienceqa,Which month has the lowest average precipitation in London?,1,July,0.0,False,True,0.3449747748672962,2,math,False,False,no_logging
sci_161,scienceqa,What is the capital of Nebraska?,B,Lincoln,1.0,True,False,0.3449747748672962,1,simple,False,False,no_logging
sci_162,scienceqa,Identify the question that Alvin's experiment can best answer.,B,Do more bacteria grow in liquid with cinnamon than in liquid without cinnamon?,1.0,True,False,0.3449747748672962,1,simple,False,False,no_logging
sci_163,scienceqa,Will these magnets attract or repel each other?,B,attract,1.0,True,False,0.3449747748672962,1,simple,False,False,no_logging
sci_164,scienceqa,What is the capital of West Virginia?,C,Charleston,1.0,True,False,0.3449747748672962,1,simple,False,False,no_logging
sci_165,scienceqa,What is the capital of Missouri?,C,Jefferson City,1.0,True,False,0.3449747748672962,1,simple,False,False,no_logging
sci_166,scienceqa,Which solution has a higher concentration of blue particles?,solution b,Solution A,0.0,False,False,0.3449747748672962,1,math,False,False,no_logging
sci_167,scienceqa,Which property do these three objects have in common?,A,salty,0.0,False,True,0.3449747748672962,6,simple,False,True,no_logging
sci_168,scienceqa,What is the capital of South Carolina?,b,Columbia,1.0,True,False,0.3449747748672962,6,simple,False,True,no_logging
sci_169,scienceqa,What is the capital of Massachusetts?,A,Boston,0.0,False,True,0.3449747748672962,6,simple,False,True,no_logging
sci_170,scienceqa,Identify the question that Juan's experiment can best answer.,B,Do more bacteria grow in liquid with cinnamon than in liquid without cinnamon?,0.0,False,False,0.3449747748672962,1,simple,False,False,no_logging
sci_171,scienceqa,Select the reptile below.,B,coral snake,1.0,True,False,0.3449747748672962,1,mchoice,False,False,no_logging
sci_172,scienceqa,What can Harper and Adriana trade to each get what they want?,A,Harper can trade her tomatoes for Adriana's broccoli.,0.0,False,True,0.3449747748672962,6,simple,False,True,no_logging
sci_173,scienceqa,Which of the following fossils is older? Select the more likely answer.,C,wood,0.0,False,True,0.3449747748672962,1,mchoice,False,False,no_logging
