sample_id,condition,question,answer,ground_truth,is_correct,vqa_accuracy_score,confidence,consistency,hallucination_flag,selected_pass,pass1_answer,pass2_answer,pass3_answer,latency_total_s,latency_pass1_s,latency_pass2_s,latency_pass3_s,gpu_util_avg_pct,peak_gpu_mem_gb,num_model_calls,modality
synth_no_pass3_00765,no_pass3,What color is the background?,blue,blue | blue | blue,True,1.0,1.0,1.0,False,1,blue,blue,blue,0.528,0.3046,0.2131,0.0,43.5,9.05,2,image+text
synth_no_pass3_00766,no_pass3,Is the circle on the left or right side?,a circle on the left side,right | right | right,False,0.0,0.6,0.6667,True,1,a circle on the left side,right side,a circle on the left side,0.7247,0.5021,0.2117,0.0,46.0,9.05,2,image+text
synth_no_pass3_00767,no_pass3,Is the background color light or dark?,dark background,dark | dark | dark,True,1.0,1.0,1.0,False,1,dark background,dark background,dark background,0.4775,0.2557,0.2114,0.0,46.0,9.05,2,image+text
synth_no_pass3_00768,no_pass3,Is the circle on the left or right side?,is the circle on the left side,left | left | left,True,1.0,1.0,1.0,False,1,is the circle on the left side,Is the circle on the left side,is the circle on the left side,0.9933,0.4901,0.4921,0.0,42.0,9.05,2,image+text
synth_no_pass3_00769,no_pass3,What color is the large rectangle?,brown color,brown | brown | brown,True,1.0,1.0,1.0,False,1,brown color,brown color,brown color,0.5385,0.2586,0.2691,0.0,40.5,9.05,2,image+text
synth_no_pass3_00770,no_pass3,Is the background color light or dark?,dark,light | light | light,False,0.0,0.6,0.6667,True,1,dark,light,dark,0.4313,0.2102,0.2105,0.0,45.0,9.05,2,image+text
synth_no_pass3_00771,no_pass3,Is the circle on the left or right side?,is the circle on the left side,left | left | center,True,0.6667,0.6,0.6667,False,1,is the circle on the left side,right side,is the circle on the left side,0.7516,0.4382,0.3027,0.0,43.5,9.05,2,image+text
synth_no_pass3_00772,no_pass3,Is the background color light or dark?,dark,dark | dark | dark,True,1.0,1.0,1.0,False,1,dark,dark,dark,0.4302,0.2095,0.2103,0.0,44.0,9.05,2,image+text
synth_no_pass3_00773,no_pass3,Is there a blue shape in this image?,yes,no | no | no,False,0.0,1.0,1.0,True,1,yes,yes,yes,0.5004,0.275,0.2143,0.0,43.0,9.05,2,image+text
synth_no_pass3_00774,no_pass3,What color is the large rectangle?,navy blue,navy | dark blue | navy,True,0.3333,1.0,1.0,False,1,navy blue,navy blue,navy blue,0.4409,0.2152,0.2153,0.0,42.5,9.05,2,image+text
synth_no_pass3_00775,no_pass3,What color is the large rectangle?,red,red | red | red,True,1.0,1.0,1.0,False,1,red,red,red,0.5311,0.3056,0.2149,0.0,43.0,9.05,2,image+text
synth_no_pass3_00776,no_pass3,Is there a green shape in this image?,yes,no | no | no,False,0.0,1.0,1.0,True,1,yes,yes,yes,0.4823,0.2585,0.2131,0.0,42.0,9.05,2,image+text
synth_no_pass3_00777,no_pass3,What color is the large rectangle?,red,red | red | red,True,1.0,1.0,1.0,False,1,red,red,red,0.5322,0.3105,0.2106,0.0,43.5,9.05,2,image+text
synth_no_pass3_00778,no_pass3,What color is the background?,white,white | white | white,True,1.0,1.0,1.0,False,1,white,white,white,0.4761,0.3015,0.1644,0.0,44.0,9.05,2,image+text
synth_no_pass3_00779,no_pass3,What color is the large rectangle?,red,red | red | red,True,1.0,1.0,1.0,False,1,red,red,red,0.5202,0.2997,0.2099,0.0,45.0,9.05,2,image+text
synth_no_pass3_00780,no_pass3,What is the dominant color in this image?,blue is the dominant color in this image,blue | blue | blue,True,1.0,1.0,1.0,False,1,blue is the dominant color in this image,blue is the dominant color in this image,blue is the dominant color in this image,1.0064,0.5021,0.4932,0.0,40.5,9.05,2,image+text
synth_no_pass3_00781,no_pass3,What color is the circle in this image?,blue,blue | blue | blue,True,1.0,1.0,1.0,False,1,blue,blue,blue,0.4846,0.26,0.2138,0.0,43.5,9.05,2,image+text
synth_no_pass3_00782,no_pass3,What color is the background?,gray,gray | gray | grey,True,0.6667,1.0,1.0,False,1,gray,gray,gray,0.4359,0.2121,0.213,0.0,46.5,9.05,2,image+text
synth_no_pass3_00783,no_pass3,What color is the large rectangle?,green,lime | lime | green,True,0.3333,1.0,1.0,False,1,green,green,green,0.4827,0.3056,0.1665,0.0,43.5,9.05,2,image+text
synth_no_pass3_00784,no_pass3,What color is the small circle?,green,olive | olive | green,True,0.3333,1.0,1.0,False,1,green,green,green,0.4823,0.3048,0.1671,0.0,43.0,9.05,2,image+text
synth_no_pass3_00785,no_pass3,What is the dominant color in this image?,the dominant color in this image is purple,purple | purple | purple,True,1.0,1.0,1.0,False,1,the dominant color in this image is purple,the dominant color is purple,the dominant color in this image is purple,0.8973,0.4877,0.399,0.0,45.5,9.05,2,image+text
synth_no_pass3_00786,no_pass3,What color is the large rectangle?,a yellow square,yellow | yellow | yellow,True,1.0,0.6,0.6667,False,1,a yellow square,large rectangle,a yellow square,0.5284,0.3045,0.2127,0.0,46.0,9.05,2,image+text
synth_no_pass3_00787,no_pass3,What color is the large rectangle?,the large rectangle is green,green | green | green,True,1.0,1.0,1.0,False,1,the large rectangle is green,the large rectangle is green,the large rectangle is green,0.7082,0.3519,0.3457,0.0,46.5,9.05,2,image+text
synth_no_pass3_00788,no_pass3,What color is the background?,white,white | white | white,True,1.0,1.0,1.0,False,1,white,white,white,0.4773,0.3016,0.1655,0.0,45.0,9.05,2,image+text
synth_no_pass3_00789,no_pass3,Is there a blue shape in this image?,yes,no | no | no,False,0.0,1.0,1.0,True,1,yes,yes,yes,0.4836,0.2593,0.2137,0.0,42.5,9.05,2,image+text
synth_no_pass3_00790,no_pass3,Is the circle on the left or right side?,a circle on the left side,right | right | right,False,0.0,0.6,0.6667,True,1,a circle on the left side,right side,a circle on the left side,0.7375,0.5113,0.2149,0.0,41.5,9.05,2,image+text
synth_no_pass3_00791,no_pass3,Is there a purple shape in this image?,yes,no | no | no,False,0.0,1.0,1.0,True,1,yes,yes,yes,0.4889,0.2629,0.215,0.0,41.5,9.05,2,image+text
synth_no_pass3_00792,no_pass3,What color is the large rectangle?,the large rectangle is white,white | white | white,True,1.0,1.0,1.0,False,1,the large rectangle is white,the large rectangle is white,the large rectangle is white,0.7323,0.3724,0.3491,0.0,45.5,9.05,2,image+text
synth_no_pass3_00793,no_pass3,What is the dominant color in this image?,blue is the dominant color in this image,blue | blue | blue,True,1.0,1.0,1.0,False,1,blue is the dominant color in this image,blue is the dominant color in this image,blue is the dominant color in this image,0.9809,0.4851,0.485,0.0,43.0,9.05,2,image+text
synth_no_pass3_00794,no_pass3,What color is the background?,blue,blue | blue | blue,True,1.0,1.0,1.0,False,1,blue,blue,blue,0.5274,0.3014,0.2154,0.0,42.5,9.05,2,image+text
synth_no_pass3_00795,no_pass3,What color is the large rectangle?,navy blue,navy | dark blue | navy,True,0.3333,1.0,1.0,False,1,navy blue,navy blue,navy blue,0.4388,0.2155,0.2125,0.0,46.0,9.05,2,image+text
synth_no_pass3_00796,no_pass3,Is the circle on the left or right side?,is the circle on the left side,right | right | right,False,0.0,0.6,0.6667,True,1,is the circle on the left side,right side,is the circle on the left side,0.7584,0.4433,0.3043,0.0,46.5,9.05,2,image+text
synth_no_pass3_00797,no_pass3,What is the dominant color in this image?,the dominant color in this image is purple,purple | purple | purple,True,1.0,1.0,1.0,False,1,the dominant color in this image is purple,the dominant color is purple,the dominant color in this image is purple,0.9226,0.4909,0.421,0.0,48.0,9.05,2,image+text
synth_no_pass3_00798,no_pass3,Is the background color light or dark?,dark,dark | dark | dark,True,1.0,1.0,1.0,False,1,dark,dark,dark,0.4525,0.2229,0.2182,0.0,46.0,9.05,2,image+text
synth_no_pass3_00799,no_pass3,Is the circle on the left or right side?,is the circle on the left side,left | left | left,True,1.0,1.0,1.0,False,1,is the circle on the left side,Is the circle on the left side,is the circle on the left side,0.9594,0.4499,0.4982,0.0,44.0,9.05,2,image+text
synth_no_pass3_00800,no_pass3,Is the circle on the left or right side?,a circle on the left side,right | right | right,False,0.0,0.6,0.6667,True,1,a circle on the left side,right side,a circle on the left side,0.7291,0.5057,0.2121,0.0,39.5,9.05,2,image+text
synth_no_pass3_00801,no_pass3,What color is the circle in this image?,blue,blue | blue | blue,True,1.0,1.0,1.0,False,1,blue,blue,blue,0.4883,0.2614,0.2165,0.0,43.5,9.05,2,image+text
synth_no_pass3_00802,no_pass3,Is the background color light or dark?,dark background,dark | dark | dark,True,1.0,1.0,1.0,False,1,dark background,dark background,dark background,0.4852,0.2596,0.2148,0.0,44.5,9.05,2,image+text
synth_no_pass3_00803,no_pass3,What is the dominant color in this image?,the dominant color in this image is blue,teal | teal | cyan | blue-green,False,0.0,1.0,1.0,True,1,the dominant color in this image is blue,the dominant color is blue,the dominant color in this image is blue,0.9059,0.4946,0.4002,0.0,40.5,9.05,2,image+text
synth_no_pass3_00804,no_pass3,What color is the large rectangle?,a yellow square,yellow | yellow | yellow,True,1.0,0.6,0.6667,False,1,a yellow square,large rectangle,a yellow square,0.5308,0.3026,0.2175,0.0,40.0,9.05,2,image+text
synth_no_pass3_00805,no_pass3,Is the background color light or dark?,dark,light | light | light,False,0.0,0.6,0.6667,True,1,dark,light,dark,0.4562,0.2214,0.2238,0.0,43.5,9.05,2,image+text
synth_no_pass3_00806,no_pass3,What is the dominant color in this image?,the dominant color is brown,brown | brown | brown,True,1.0,1.0,1.0,False,1,the dominant color is brown,the dominant color is brown,the dominant color is brown,0.809,0.3987,0.3995,0.0,46.5,9.05,2,image+text
synth_no_pass3_00807,no_pass3,Is the background color light or dark?,dark background,dark | dark | dark,True,1.0,1.0,1.0,False,1,dark background,dark background,dark background,0.4807,0.258,0.2119,0.0,45.5,9.05,2,image+text
synth_no_pass3_00808,no_pass3,What color is the large rectangle?,the large rectangle is green,olive | olive | dark yellow,False,0.0,1.0,1.0,True,1,the large rectangle is green,the large rectangle is green,the large rectangle is green,0.7134,0.3514,0.3508,0.0,42.0,9.05,2,image+text
synth_no_pass3_00809,no_pass3,What color is the small circle?,green,olive | olive | green,True,0.3333,1.0,1.0,False,1,green,green,green,0.4798,0.3027,0.1664,0.0,40.5,9.05,2,image+text
synth_no_pass3_00810,no_pass3,What color is the circle?,the circle is green,olive | olive | brown,False,0.0,1.0,1.0,True,1,the circle is green,the circle is green,the circle is green,0.6204,0.3052,0.3041,0.0,44.0,9.05,2,image+text
synth_no_pass3_00811,no_pass3,What is the dominant color in this image?,the dominant color in this image is purple,purple | purple | purple,True,1.0,1.0,1.0,False,1,the dominant color in this image is purple,the dominant color is purple,the dominant color in this image is purple,0.8936,0.4881,0.3949,0.0,47.0,9.05,2,image+text
synth_no_pass3_00812,no_pass3,Is the circle on the left or right side?,is the circle on the left side,left | left | center,True,0.6667,0.6,0.6667,False,1,is the circle on the left side,right side,is the circle on the left side,0.7528,0.4403,0.3015,0.0,41.0,9.05,2,image+text
synth_no_pass3_00813,no_pass3,What color is the large rectangle?,the large rectangle is white,white | white | white,True,1.0,1.0,1.0,False,1,the large rectangle is white,the large rectangle is white,the large rectangle is white,0.7088,0.3452,0.3528,0.0,46.0,9.05,2,image+text
synth_no_pass3_00814,no_pass3,What is the dominant color in this image?,the dominant color in this image is yellow,yellow | yellow | yellow,True,1.0,0.6,0.6667,False,1,the dominant color in this image is yellow,a dominant color in this image,the dominant color in this image is yellow,0.9383,0.4907,0.4362,0.0,44.0,9.05,2,image+text
synth_no_pass3_00815,no_pass3,Is the circle on the left or right side?,is the circle on the left side,left | left | center,True,0.6667,0.6,0.6667,False,1,is the circle on the left side,right side,is the circle on the left side,0.7905,0.4792,0.3008,0.0,36.5,9.05,2,image+text
synth_no_pass3_00816,no_pass3,What is the dominant color in this image?,red is the dominant color in this image,red | red | red,True,1.0,1.0,1.0,False,1,red is the dominant color in this image,red is the dominant color in this image,red is the dominant color in this image,0.9793,0.4827,0.4856,0.0,41.5,9.05,2,image+text
synth_no_pass3_00817,no_pass3,What is the dominant color in this image?,the dominant color in this image is green,green | green | green,True,1.0,1.0,1.0,False,1,the dominant color in this image is green,the dominant color is green,the dominant color in this image is green,0.8581,0.4959,0.3515,0.0,41.0,9.05,2,image+text
synth_no_pass3_00818,no_pass3,What is the dominant color in this image?,red is the dominant color in this image,red | red | red,True,1.0,1.0,1.0,False,1,red is the dominant color in this image,red is the dominant color in this image,red is the dominant color in this image,0.9875,0.4872,0.4894,0.0,41.0,9.05,2,image+text
synth_no_pass3_00819,no_pass3,What color is the small circle?,green,lime | lime | yellow-green,False,0.0,1.0,1.0,True,1,green,green,green,0.5382,0.3055,0.2221,0.0,39.0,9.05,2,image+text
synth_no_pass3_00820,no_pass3,What color is the circle?,the circle is green,cyan | cyan | teal | teal,False,0.0,1.0,1.0,True,1,the circle is green,the circle is green,the circle is green,0.6377,0.3215,0.3052,0.0,34.0,9.05,2,image+text
synth_no_pass3_00821,no_pass3,Is there a blue shape in this image?,yes,yes | yes | yes,True,1.0,1.0,1.0,False,1,yes,yes,yes,0.4808,0.2573,0.2125,0.0,46.0,9.05,2,image+text
synth_no_pass3_00822,no_pass3,What color is the large rectangle?,the large rectangle is white,white | white | white,True,1.0,1.0,1.0,False,1,the large rectangle is white,the large rectangle is white,the large rectangle is white,0.7069,0.3468,0.3497,0.0,43.0,9.05,2,image+text
synth_no_pass3_00823,no_pass3,What color is the large rectangle?,blue,blue | blue | blue,True,1.0,1.0,1.0,False,1,blue,blue,blue,0.4774,0.2565,0.2108,0.0,42.0,9.05,2,image+text
synth_no_pass3_00824,no_pass3,Is there a blue shape in this image?,yes,yes | yes | yes,True,1.0,1.0,1.0,False,1,yes,yes,yes,0.4777,0.2558,0.2116,0.0,44.5,9.05,2,image+text
synth_no_pass3_00825,no_pass3,What color is the circle in this image?,red,red | red | red,True,1.0,1.0,1.0,False,1,red,red,red,0.479,0.2564,0.2121,0.0,46.5,9.05,2,image+text
synth_no_pass3_00826,no_pass3,Is the background color light or dark?,dark background,dark | dark | dark,True,1.0,1.0,1.0,False,1,dark background,dark background,dark background,0.4821,0.258,0.2135,0.0,43.0,9.05,2,image+text
synth_no_pass3_00827,no_pass3,Is there a red shape in this image?,yes,no | no | no,False,0.0,0.6,0.6667,True,1,yes,no,yes,0.4815,0.2581,0.2129,0.0,47.5,9.05,2,image+text
synth_no_pass3_00828,no_pass3,What color is the large rectangle?,blue,blue | blue | blue,True,1.0,1.0,1.0,False,1,blue,blue,blue,0.4789,0.2567,0.2112,0.0,44.5,9.05,2,image+text
synth_no_pass3_00829,no_pass3,What color is the large rectangle?,a yellow square,yellow | yellow | yellow,True,1.0,0.6,0.6667,False,1,a yellow square,large rectangle,a yellow square,0.5343,0.3128,0.2112,0.0,44.0,9.05,2,image+text
synth_no_pass3_00830,no_pass3,What color is the large rectangle?,a large rectangle,pink | pink | pink,False,0.0,0.6,0.6667,True,1,a large rectangle,pink,a large rectangle,0.5249,0.3017,0.2123,0.0,45.5,9.05,2,image+text
synth_no_pass3_00831,no_pass3,What is the dominant color in this image?,blue is the dominant color in this image,blue | blue | blue,True,1.0,1.0,1.0,False,1,blue is the dominant color in this image,blue is the dominant color in this image,blue is the dominant color in this image,0.9974,0.4918,0.4948,0.0,42.5,9.05,2,image+text
synth_no_pass3_00832,no_pass3,What is the dominant color in this image?,a blue background,navy | navy | blue | dark blue,True,0.6667,1.0,1.0,False,1,a blue background,navy blue,a blue background,0.5333,0.3093,0.213,0.0,38.0,9.05,2,image+text
synth_no_pass3_00833,no_pass3,What color is the large rectangle?,navy blue,navy | dark blue | navy,True,0.3333,1.0,1.0,False,1,navy blue,navy blue,navy blue,0.4405,0.2128,0.2173,0.0,41.5,9.05,2,image+text
synth_no_pass3_00834,no_pass3,What color is the large rectangle?,the large rectangle is white,white | white | white,True,1.0,1.0,1.0,False,1,the large rectangle is white,the large rectangle is white,the large rectangle is white,0.7145,0.3514,0.3509,0.0,47.0,9.05,2,image+text
synth_no_pass3_00835,no_pass3,What color is the circle in this image?,yellow,yellow | yellow | yellow,True,1.0,1.0,1.0,False,1,yellow,yellow,yellow,0.5731,0.3039,0.2586,0.0,47.0,9.05,2,image+text
synth_no_pass3_00836,no_pass3,Is there a red shape in this image?,yes,yes | yes | yes,True,1.0,1.0,1.0,False,1,yes,yes,yes,0.528,0.3047,0.2121,0.0,47.0,9.05,2,image+text
synth_no_pass3_00837,no_pass3,What color is the background?,white,white | white | white,True,1.0,1.0,1.0,False,1,white,white,white,0.4769,0.3014,0.1651,0.0,44.5,9.05,2,image+text
synth_no_pass3_00838,no_pass3,Is the circle on the left or right side?,a circle on the left side,right | right | right,False,0.0,0.6,0.6667,True,1,a circle on the left side,right side,a circle on the left side,0.7254,0.481,0.2338,0.0,43.5,9.05,2,image+text
synth_no_pass3_00839,no_pass3,What color is the large rectangle?,a large rectangle,pink | pink | pink,False,0.0,0.6,0.6667,True,1,a large rectangle,pink,a large rectangle,0.5221,0.3008,0.2092,0.0,43.0,9.05,2,image+text
synth_no_pass3_00840,no_pass3,What color is the circle in this image?,blue,blue | blue | blue,True,1.0,1.0,1.0,False,1,blue,blue,blue,0.4928,0.2733,0.2088,0.0,45.5,9.05,2,image+text
synth_no_pass3_00841,no_pass3,What color is the large rectangle?,the large rectangle is green,green | green | green,True,1.0,1.0,1.0,False,1,the large rectangle is green,the large rectangle is green,the large rectangle is green,0.7007,0.3446,0.3455,0.0,48.0,9.05,2,image+text
synth_no_pass3_00842,no_pass3,What color is the large rectangle?,the large rectangle is white,white | white | white,True,1.0,1.0,1.0,False,1,the large rectangle is white,the large rectangle is white,the large rectangle is white,0.7298,0.3676,0.3516,0.0,46.0,9.05,2,image+text
synth_no_pass3_00843,no_pass3,Is the background color light or dark?,a dark background,dark | dark | medium,True,0.6667,1.0,1.0,False,1,a dark background,a dark background,a dark background,0.6238,0.3069,0.3055,0.0,45.5,9.05,2,image+text
synth_no_pass3_00844,no_pass3,Is there a red shape in this image?,yes,yes | yes | yes,True,1.0,1.0,1.0,False,1,yes,yes,yes,0.5285,0.3044,0.2134,0.0,47.0,9.05,2,image+text
synth_no_pass3_00845,no_pass3,What color is the large rectangle?,a yellow square,yellow | yellow | yellow,True,1.0,0.6,0.6667,False,1,a yellow square,large rectangle,a yellow square,0.5281,0.3052,0.2122,0.0,47.5,9.05,2,image+text
synth_no_pass3_00846,no_pass3,What is the dominant color in this image?,a blue background,navy | navy | blue | dark blue,True,0.6667,1.0,1.0,False,1,a blue background,navy blue,a blue background,0.5268,0.3031,0.2132,0.0,46.0,9.05,2,image+text
synth_no_pass3_00847,no_pass3,What is the dominant color in this image?,the dominant color in this image is purple,purple | purple | purple,True,1.0,1.0,1.0,False,1,the dominant color in this image is purple,the dominant color is purple,the dominant color in this image is purple,0.8846,0.483,0.3911,0.0,46.0,9.05,2,image+text
synth_no_pass3_00848,no_pass3,What color is the large rectangle?,a large rectangle,pink | pink | pink,False,0.0,0.6,0.6667,True,1,a large rectangle,pink,a large rectangle,0.5441,0.31,0.2236,0.0,42.0,9.05,2,image+text
synth_no_pass3_00849,no_pass3,What color is the background?,navy blue,navy | dark blue | blue,True,0.6667,1.0,1.0,False,1,navy blue,navy blue,navy blue,0.44,0.2148,0.2146,0.0,39.5,9.05,2,image+text
synth_no_pass3_00850,no_pass3,Is the circle on the left or right side?,is the circle on the left side,left | left | center,True,0.6667,0.6,0.6667,False,1,is the circle on the left side,right side,is the circle on the left side,0.7725,0.4605,0.3008,0.0,42.0,9.05,2,image+text
synth_no_pass3_00851,no_pass3,What color is the large rectangle?,green,lime | lime | green,True,0.3333,1.0,1.0,False,1,green,green,green,0.4766,0.3005,0.1656,0.0,42.5,9.05,2,image+text
synth_no_pass3_00852,no_pass3,What color is the large rectangle?,red,red | red | red,True,1.0,1.0,1.0,False,1,red,red,red,0.5431,0.3193,0.2129,0.0,45.5,9.05,2,image+text
synth_no_pass3_00853,no_pass3,Is the circle on the left or right side?,a circle on the left side,right | right | right,False,0.0,0.6,0.6667,True,1,a circle on the left side,right side,a circle on the left side,0.721,0.4963,0.214,0.0,43.5,9.05,2,image+text
synth_no_pass3_00854,no_pass3,Is there a red shape in this image?,yes,yes | yes | yes,True,1.0,1.0,1.0,False,1,yes,yes,yes,0.5273,0.3038,0.2132,0.0,43.5,9.05,2,image+text
synth_no_pass3_00855,no_pass3,What is the dominant color in this image?,a blue background,navy | navy | blue | dark blue,True,0.6667,1.0,1.0,False,1,a blue background,navy blue,a blue background,0.5269,0.3037,0.2128,0.0,43.0,9.05,2,image+text
synth_no_pass3_00856,no_pass3,What color is the background?,blue,blue | blue | blue,True,1.0,1.0,1.0,False,1,blue,blue,blue,0.5265,0.3034,0.2123,0.0,41.0,9.05,2,image+text
synth_no_pass3_00857,no_pass3,Is the circle on the left or right side?,is the circle on the left side,left | left | left,True,1.0,1.0,1.0,False,1,is the circle on the left side,Is the circle on the left side,is the circle on the left side,0.9548,0.4628,0.4811,0.0,41.0,9.05,2,image+text
synth_no_pass3_00858,no_pass3,What color is the background?,blue,blue | blue | blue,True,1.0,1.0,1.0,False,1,blue,blue,blue,0.5366,0.3093,0.2167,0.0,39.0,9.05,2,image+text
synth_no_pass3_00859,no_pass3,What color is the small circle?,green,lime | lime | yellow-green,False,0.0,1.0,1.0,True,1,green,green,green,0.5264,0.3024,0.2135,0.0,39.5,9.05,2,image+text
synth_no_pass3_00860,no_pass3,What color is the circle in this image?,red,red | red | red,True,1.0,1.0,1.0,False,1,red,red,red,0.5102,0.2858,0.2132,0.0,43.0,9.05,2,image+text
synth_no_pass3_00861,no_pass3,What color is the large rectangle?,the large rectangle is purple,purple | purple | purple,True,1.0,1.0,1.0,False,1,the large rectangle is purple,the large rectangle is purple,the large rectangle is purple,0.7126,0.3492,0.3528,0.0,47.0,9.05,2,image+text
synth_no_pass3_00862,no_pass3,Is there a red shape in this image?,yes,no | no | no,False,0.0,0.6,0.6667,True,1,yes,no,yes,0.4806,0.2573,0.2132,0.0,47.0,9.05,2,image+text
synth_no_pass3_00863,no_pass3,Is the circle on the left or right side?,is the circle on the left side,right | right | right,False,0.0,0.6,0.6667,True,1,is the circle on the left side,right side,is the circle on the left side,0.7643,0.454,0.2992,0.0,42.5,9.05,2,image+text
synth_no_pass3_00864,no_pass3,What is the dominant color in this image?,the dominant color in this image is yellow,yellow | yellow | yellow,True,1.0,0.6,0.6667,False,1,the dominant color in this image is yellow,a dominant color in this image,the dominant color in this image is yellow,0.9398,0.4853,0.4436,0.0,41.5,9.05,2,image+text
synth_no_pass3_00865,no_pass3,Is there a red shape in this image?,yes,no | no | no,False,0.0,0.6,0.6667,True,1,yes,no,yes,0.4805,0.2575,0.2126,0.0,46.0,9.05,2,image+text
synth_no_pass3_00866,no_pass3,Is the circle on the left or right side?,is the circle on the left side,right | right | right,False,0.0,0.6,0.6667,True,1,is the circle on the left side,right side,is the circle on the left side,0.7639,0.4466,0.3062,0.0,45.0,9.05,2,image+text
synth_no_pass3_00867,no_pass3,What is the dominant color in this image?,a blue background,navy | navy | blue | dark blue,True,0.6667,1.0,1.0,False,1,a blue background,navy blue,a blue background,0.5365,0.313,0.2131,0.0,41.0,9.05,2,image+text
synth_no_pass3_00868,no_pass3,Is there a red shape in this image?,yes,yes | yes | yes,True,1.0,1.0,1.0,False,1,yes,yes,yes,0.5264,0.3033,0.2121,0.0,42.5,9.05,2,image+text
synth_no_pass3_00869,no_pass3,What color is the large rectangle?,the large rectangle is white,white | white | white,True,1.0,1.0,1.0,False,1,the large rectangle is white,the large rectangle is white,the large rectangle is white,0.7115,0.3501,0.3509,0.0,46.5,9.05,2,image+text
synth_no_pass3_00870,no_pass3,What color is the large rectangle?,a large rectangle,pink | pink | pink,False,0.0,0.6,0.6667,True,1,a large rectangle,pink,a large rectangle,0.5281,0.3041,0.2128,0.0,39.5,9.05,2,image+text
synth_no_pass3_00871,no_pass3,What color is the large rectangle?,the large rectangle is blue,teal | teal | green,False,0.0,1.0,1.0,True,1,the large rectangle is blue,the large rectangle is blue,the large rectangle is blue,0.7324,0.3646,0.3552,0.0,43.0,9.05,2,image+text
synth_no_pass3_00872,no_pass3,Is there a blue shape in this image?,yes,yes | yes | yes,True,1.0,1.0,1.0,False,1,yes,yes,yes,0.4829,0.2591,0.2127,0.0,43.0,9.05,2,image+text
synth_no_pass3_00873,no_pass3,What color is the background?,white,white | white | white,True,1.0,1.0,1.0,False,1,white,white,white,0.4826,0.3051,0.1666,0.0,42.5,9.05,2,image+text
synth_no_pass3_00874,no_pass3,What color is the background?,white,white | white | white,True,1.0,1.0,1.0,False,1,white,white,white,0.4805,0.3038,0.1664,0.0,41.0,9.05,2,image+text
synth_no_pass3_00875,no_pass3,Is the circle on the left or right side?,is the circle on the left side,left | left | left,True,1.0,1.0,1.0,False,1,is the circle on the left side,Is the circle on the left side,is the circle on the left side,0.9336,0.4366,0.4859,0.0,38.0,9.05,2,image+text
synth_no_pass3_00876,no_pass3,What color is the large rectangle?,a yellow square,yellow | yellow | yellow,True,1.0,0.6,0.6667,False,1,a yellow square,large rectangle,a yellow square,0.5189,0.2992,0.2094,0.0,39.0,9.05,2,image+text
synth_no_pass3_00877,no_pass3,What color is the background?,blue,blue | blue | blue,True,1.0,1.0,1.0,False,1,blue,blue,blue,0.5268,0.304,0.2125,0.0,45.5,9.05,2,image+text
synth_no_pass3_00878,no_pass3,What color is the large rectangle?,a yellow square,yellow | yellow | yellow,True,1.0,0.6,0.6667,False,1,a yellow square,large rectangle,a yellow square,0.5407,0.3174,0.2128,0.0,44.0,9.05,2,image+text
synth_no_pass3_00879,no_pass3,What color is the large rectangle?,the large rectangle is blue,teal | teal | green,False,0.0,1.0,1.0,True,1,the large rectangle is blue,the large rectangle is blue,the large rectangle is blue,0.7118,0.3502,0.3507,0.0,46.0,9.05,2,image+text
synth_no_pass3_00880,no_pass3,What color is the circle in this image?,blue,blue | blue | blue,True,1.0,1.0,1.0,False,1,blue,blue,blue,0.4998,0.2771,0.2118,0.0,41.5,9.05,2,image+text
synth_no_pass3_00881,no_pass3,What color is the large rectangle?,the large rectangle is green,green | green | green,True,1.0,1.0,1.0,False,1,the large rectangle is green,the large rectangle is green,the large rectangle is green,0.713,0.349,0.3533,0.0,41.5,9.05,2,image+text
synth_no_pass3_00882,no_pass3,What color is the circle?,a red circle,brown | brown | maroon,False,0.0,0.6,0.6667,True,1,a red circle,maroon,a red circle,0.5752,0.3048,0.2585,0.0,39.0,9.05,2,image+text
synth_no_pass3_00883,no_pass3,What is the dominant color in this image?,the dominant color in this image is yellow,yellow | yellow | yellow,True,1.0,0.6,0.6667,False,1,the dominant color in this image is yellow,a dominant color in this image,the dominant color in this image is yellow,0.9343,0.4858,0.4375,0.0,40.5,9.05,2,image+text
synth_no_pass3_00884,no_pass3,Is there a purple shape in this image?,yes,no | no | no,False,0.0,1.0,1.0,True,1,yes,yes,yes,0.4812,0.2564,0.2144,0.0,44.5,9.05,2,image+text
synth_no_pass3_00885,no_pass3,What is the dominant color in this image?,cyan,cyan | cyan | blue,True,0.6667,0.6,0.6667,False,1,cyan,blue,cyan,0.5514,0.3294,0.2116,0.0,42.0,9.05,2,image+text
synth_no_pass3_00886,no_pass3,What is the dominant color in this image?,blue is the dominant color in this image,blue | blue | blue,True,1.0,1.0,1.0,False,1,blue is the dominant color in this image,blue is the dominant color in this image,blue is the dominant color in this image,0.987,0.4869,0.4893,0.0,37.0,9.05,2,image+text
synth_no_pass3_00887,no_pass3,What is the dominant color in this image?,the dominant color in this image is yellow,yellow | yellow | yellow,True,1.0,0.6,0.6667,False,1,the dominant color in this image is yellow,a dominant color in this image,the dominant color in this image is yellow,0.9376,0.4858,0.441,0.0,42.5,9.05,2,image+text
synth_no_pass3_00888,no_pass3,What color is the background?,white,white | white | white,True,1.0,1.0,1.0,False,1,white,white,white,0.4823,0.3036,0.1683,0.0,39.0,9.05,2,image+text
